file,class,line_comments,block_comments,comment_lines,total_comments
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\controller\UmsMemberController.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\controller\UmsMemberController.java,com.macro.mall.portal.controller.UmsMemberController,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\controller\UmsMemberCouponController.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\controller\UmsMemberCouponController.java,com.macro.mall.portal.controller.UmsMemberCouponController,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\controller\UmsMemberReceiveAddressController.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\controller\UmsMemberReceiveAddressController.java,com.macro.mall.portal.controller.UmsMemberReceiveAddressController,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\HomeDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\HomeDao.java,HomeDao,0,5,15,5
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\HomeDao.java,com.macro.mall.portal.dao.HomeDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalOrderDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalOrderDao.java,PortalOrderDao,0,8,25,8
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalOrderDao.java,com.macro.mall.portal.dao.PortalOrderDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalOrderItemDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalOrderItemDao.java,PortalOrderItemDao,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalOrderItemDao.java,com.macro.mall.portal.dao.PortalOrderItemDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalProductDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalProductDao.java,PortalProductDao,0,3,9,3
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\PortalProductDao.java,com.macro.mall.portal.dao.PortalProductDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\SmsCouponHistoryDao.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\SmsCouponHistoryDao.java,SmsCouponHistoryDao,0,2,6,2
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\dao\SmsCouponHistoryDao.java,com.macro.mall.portal.dao.SmsCouponHistoryDao,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\AliPayParam.java,<file_level>,0,1,6,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\AliPayParam.java,AliPayParam,0,3,9,3
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\AliPayParam.java,com.macro.mall.portal.domain.AliPayParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\CartProduct.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\CartProduct.java,com.macro.mall.portal.domain.CartProduct,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\CartPromotionItem.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\CartPromotionItem.java,com.macro.mall.portal.domain.CartPromotionItem,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\ConfirmOrderResult.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\ConfirmOrderResult.java,com.macro.mall.portal.domain.ConfirmOrderResult,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\ConfirmOrderResult.java,com.macro.mall.portal.domain.ConfirmOrderResult$CalcAmount,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\FlashPromotionProduct.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\FlashPromotionProduct.java,com.macro.mall.portal.domain.FlashPromotionProduct,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\HomeContentResult.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\HomeContentResult.java,com.macro.mall.portal.domain.HomeContentResult,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\HomeFlashPromotion.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\HomeFlashPromotion.java,com.macro.mall.portal.domain.HomeFlashPromotion,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberBrandAttention.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberBrandAttention.java,com.macro.mall.portal.domain.MemberBrandAttention,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberDetails.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberDetails.java,MemberDetails,1,0,1,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberDetails.java,com.macro.mall.portal.domain.MemberDetails,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberProductCollection.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberProductCollection.java,com.macro.mall.portal.domain.MemberProductCollection,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberReadHistory.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\MemberReadHistory.java,com.macro.mall.portal.domain.MemberReadHistory,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\OmsOrderDetail.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\OmsOrderDetail.java,com.macro.mall.portal.domain.OmsOrderDetail,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\OmsOrderReturnApplyParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\OmsOrderReturnApplyParam.java,com.macro.mall.portal.domain.OmsOrderReturnApplyParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\OrderParam.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\OrderParam.java,com.macro.mall.portal.domain.OrderParam,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\PmsPortalProductDetail.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\PmsPortalProductDetail.java,com.macro.mall.portal.domain.PmsPortalProductDetail,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\PmsProductCategoryNode.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\PmsProductCategoryNode.java,com.macro.mall.portal.domain.PmsProductCategoryNode,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\PromotionProduct.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\PromotionProduct.java,PromotionProduct,3,0,3,3
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\PromotionProduct.java,com.macro.mall.portal.domain.PromotionProduct,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\QueueEnum.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\QueueEnum.java,QueueEnum,0,5,15,5
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\QueueEnum.java,com.macro.mall.portal.domain.QueueEnum,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\SmsCouponHistoryDetail.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\domain\SmsCouponHistoryDetail.java,com.macro.mall.portal.domain.SmsCouponHistoryDetail,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberBrandAttentionRepository.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberBrandAttentionRepository.java,MemberBrandAttentionRepository,0,4,12,4
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberBrandAttentionRepository.java,com.macro.mall.portal.repository.MemberBrandAttentionRepository,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberProductCollectionRepository.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberProductCollectionRepository.java,MemberProductCollectionRepository,0,4,12,4
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberProductCollectionRepository.java,com.macro.mall.portal.repository.MemberProductCollectionRepository,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberReadHistoryRepository.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberReadHistoryRepository.java,MemberReadHistoryRepository,0,2,6,2
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\repository\MemberReadHistoryRepository.java,com.macro.mall.portal.repository.MemberReadHistoryRepository,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\AlipayService.java,<file_level>,0,1,6,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\AlipayService.java,AlipayService,0,4,15,4
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\AlipayService.java,com.macro.mall.portal.service.AlipayService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\HomeService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\HomeService.java,HomeService,0,6,20,6
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\HomeService.java,com.macro.mall.portal.service.HomeService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberAttentionService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberAttentionService.java,MemberAttentionService,0,5,15,5
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberAttentionService.java,com.macro.mall.portal.service.MemberAttentionService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberCollectionService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberCollectionService.java,MemberCollectionService,0,5,15,5
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberCollectionService.java,com.macro.mall.portal.service.MemberCollectionService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberReadHistoryService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberReadHistoryService.java,MemberReadHistoryService,0,4,12,4
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\MemberReadHistoryService.java,com.macro.mall.portal.service.MemberReadHistoryService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsCartItemService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsCartItemService.java,OmsCartItemService,0,8,24,8
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsCartItemService.java,com.macro.mall.portal.service.OmsCartItemService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPortalOrderReturnApplyService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPortalOrderReturnApplyService.java,OmsPortalOrderReturnApplyService,0,1,3,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPortalOrderReturnApplyService.java,com.macro.mall.portal.service.OmsPortalOrderReturnApplyService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPortalOrderService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPortalOrderService.java,OmsPortalOrderService,0,11,33,11
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPortalOrderService.java,com.macro.mall.portal.service.OmsPortalOrderService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPromotionService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPromotionService.java,OmsPromotionService,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\OmsPromotionService.java,com.macro.mall.portal.service.OmsPromotionService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\PmsPortalBrandService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\PmsPortalBrandService.java,PmsPortalBrandService,0,3,9,3
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\PmsPortalBrandService.java,com.macro.mall.portal.service.PmsPortalBrandService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\PmsPortalProductService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\PmsPortalProductService.java,PmsPortalProductService,0,3,9,3
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\PmsPortalProductService.java,com.macro.mall.portal.service.PmsPortalProductService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberCacheService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberCacheService.java,UmsMemberCacheService,0,5,15,5
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberCacheService.java,com.macro.mall.portal.service.UmsMemberCacheService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberCouponService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberCouponService.java,UmsMemberCouponService,0,5,15,5
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberCouponService.java,com.macro.mall.portal.service.UmsMemberCouponService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberReceiveAddressService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberReceiveAddressService.java,UmsMemberReceiveAddressService,0,5,19,5
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberReceiveAddressService.java,com.macro.mall.portal.service.UmsMemberReceiveAddressService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberService.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberService.java,UmsMemberService,0,10,30,10
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\UmsMemberService.java,com.macro.mall.portal.service.UmsMemberService,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\impl\AlipayServiceImpl.java,<file_level>,0,1,6,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\impl\AlipayServiceImpl.java,AlipayServiceImpl,19,0,19,19
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\impl\AlipayServiceImpl.java,com.macro.mall.portal.service.impl.AlipayServiceImpl,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\impl\HomeServiceImpl.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\impl\HomeServiceImpl.java,HomeServiceImpl,14,0,14,14
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\impl\HomeServiceImpl.java,com.macro.mall.portal.service.impl.HomeServiceImpl,0,0,0,0
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\impl\MemberAttentionServiceImpl.java,<file_level>,0,1,4,1
C:\Users\Ana Luiza\Um-estudo-das-caracteristicas-de-qualidade-de-sistemas-java\code\repo\mall-portal\src\main\java\com\macro\mall\portal\service\impl\MemberAttentionServiceImpl.java,com.macro.mall.portal.service.impl.MemberAttentionServiceImpl,0,0,0,0
