repo_owner,repo_name,cbo_mean,cbo_median,cbo_std,cbo_min,cbo_max,dit_mean,dit_median,dit_std,dit_min,dit_max,loc_mean,loc_median,loc_std,loc_min,loc_max
00,Evan_shattered-pixel-dungeon,6.3381858902575585,4.0,9.288818665306582,0.0,189.0,2.849197461739455,2.0,2.933993535044492,1.0,92.0,59.21239268383725,26.0,109.2127168932422,1.0,1828.0
1024,lab_smart-admin,6.414335664335664,4.0,5.989307818047197,0.0,35.0,1.2272727272727273,1.0,0.4358186640983115,1.0,4.0,22.5,10.0,33.60283638265853,2.0,300.0
201206030_novel,201206030_novel,4.415841584158416,2.0,5.519332511976846,0.0,46.0,1.0693069306930694,1.0,0.33849023127432265,1.0,4.0,22.495049504950494,10.0,31.21236002222102,2.0,306.0
201206030_novel,plus,6.47921760391198,3.0,7.29861545922582,0.0,50.0,1.2102689486552567,1.0,0.4642009538212398,1.0,4.0,37.42053789731052,24.0,41.51658266264779,2.0,426.0
2227324689_gpmall,2227324689_gpmall,4.97877358490566,3.0,5.964197548124933,0.0,37.0,1.3608490566037736,1.0,0.6446544960229523,1.0,5.0,20.90801886792453,9.0,30.926948653881652,1.0,280.0
527515025_springBoot,527515025_springBoot,5.087121212121212,4.0,4.4289903114782385,0.0,32.0,1.1477272727272727,1.0,0.41474091213230463,1.0,4.0,23.674242424242426,14.5,39.09032072430258,2.0,537.0
648540858_wvp,GB28181-pro,8.230974632843791,5.0,9.958539813913056,0.0,100.0,1.295060080106809,1.0,0.5346193136771978,1.0,4.0,62.93591455273698,25.0,119.29305422345679,1.0,1427.0
981011512_,-,3.541921483527323,2.0,7.169477608041471,0.0,371.0,2.910830538567765,2.0,52.98472567983801,1.0,3734.0,66.69461432235155,10.0,488.4552190717906,1.0,23031.0
aa112901_remusic,aa112901_remusic,5.18698224852071,3.0,6.427176527050901,0.0,62.0,1.4532544378698224,1.0,0.8082832065907987,1.0,7.0,56.55147928994083,17.0,146.2814069272631,1.0,2715.0
abel533_Mapper,abel533_Mapper,5.056768558951965,4.0,4.6361069878951895,0.0,34.0,1.24235807860262,1.0,0.5294360429531781,1.0,4.0,41.7117903930131,16.0,74.48336950843556,1.0,862.0
Activiti_Activiti,Activiti_Activiti,5.8018784854710885,4.0,8.607601346075988,0.0,296.0,1.5309656589374816,1.0,0.9018938648463432,1.0,8.0,45.664220722042856,19.0,107.2389288695704,1.0,2489.0
aeron,io_aeron,7.833968012185834,4.0,9.997858193905302,0.0,93.0,1.2985529322162985,1.0,0.9135527883388653,1.0,9.0,93.5041888804265,34.0,194.00132838950128,1.0,2236.0
ageerle_ruoyi,ai,6.351508120649652,4.0,6.784426814424518,0.0,54.0,1.2842227378190256,1.0,0.6724765099881745,1.0,6.0,31.196055684454755,13.0,52.545891303724396,1.0,428.0
airbnb_epoxy,airbnb_epoxy,7.19672131147541,5.0,6.334205295081201,0.0,37.0,1.8131147540983608,2.0,1.0726446928299131,1.0,18.0,70.96065573770491,11.0,103.26441148513973,1.0,674.0
airbnb_lottie,android,6.897610921501706,5.0,8.312996988468795,0.0,67.0,1.286689419795222,1.0,0.6461638346076011,1.0,6.0,61.0580204778157,24.0,119.82047092309583,1.0,1056.0
alamkanak_Android,Week-View,3.6296296296296298,2.0,7.201218636977344,0.0,36.0,1.2592592592592593,1.0,0.5943705521611524,1.0,3.0,74.18518518518519,13.0,239.81900820234554,1.0,1257.0
alibaba_Alink,alibaba_Alink,6.4375993154871045,5.0,6.235823966732686,0.0,61.0,1.62657376848796,1.0,0.9997666514252431,1.0,18.0,58.13372448355947,13.0,228.81568256984494,1.0,11486.0
alibaba_ARouter,alibaba_ARouter,3.693877551020408,2.0,4.910347087623658,0.0,30.0,1.4081632653061225,1.0,0.7843407461424728,1.0,4.0,32.295918367346935,10.0,57.98794918954939,1.0,339.0
alibaba_arthas,alibaba_arthas,4.734243697478991,3.0,5.88889093472403,0.0,52.0,1.35609243697479,1.0,0.719478622905232,1.0,14.0,50.213235294117645,23.0,81.83295617497724,1.0,792.0
alibaba_atlas,alibaba_atlas,5.638559708295351,4.0,6.71959307365771,0.0,67.0,1.4357338195077485,1.0,0.9173402910334821,1.0,13.0,71.79307201458523,22.0,305.706788023784,1.0,13264.0
alibaba_canal,alibaba_canal,5.814108674928503,4.0,6.4515776512779075,0.0,56.0,1.3803622497616779,1.0,0.8226490110414362,1.0,13.0,107.33079122974262,30.0,368.6025422796773,1.0,7281.0
alibaba_COLA,alibaba_COLA,4.3291592128801435,3.0,4.515095093174925,0.0,35.0,1.3273703041144902,1.0,0.7147840167393981,1.0,5.0,17.207513416815743,11.0,20.13947462251824,1.0,178.0
alibaba_DataX,alibaba_DataX,4.502454991816694,3.0,5.76594343661025,0.0,56.0,1.7152209492635024,1.0,1.5134929282465555,1.0,8.0,66.44353518821605,25.0,104.12177714081477,1.0,933.0
alibaba_dexposed,alibaba_dexposed,2.9166666666666665,2.0,3.237062160134005,0.0,13.0,1.6944444444444444,1.0,1.3484264786238693,1.0,6.0,67.05555555555556,19.0,157.8152526476892,3.0,899.0
alibaba_druid,alibaba_druid,5.089570131871896,4.0,12.953656523866382,0.0,429.0,1.9424558999828738,2.0,0.8354374104229457,1.0,32.0,57.9506764856996,20.0,266.98272138369225,1.0,10451.0
alibaba_easyexcel,alibaba_easyexcel,6.632142857142857,5.0,6.092932858676718,0.0,50.0,1.375,1.0,0.8344655397500914,1.0,8.0,36.6875,15.0,65.13673951408636,2.0,664.0
alibaba_freeline,alibaba_freeline,3.8,3.0,4.62439992073195,0.0,32.0,1.6074074074074074,1.0,1.5066831035661035,1.0,14.0,39.681481481481484,16.0,61.81781753631402,2.0,359.0
alibaba_jetcache,alibaba_jetcache,6.033632286995516,4.0,6.504362497273962,0.0,39.0,1.6367713004484306,1.0,1.1007218782221768,1.0,6.0,40.40582959641256,17.0,66.42463914121446,1.0,853.0
alibaba_jstorm,alibaba_jstorm,5.544994944388271,4.0,6.567802375256853,0.0,157.0,1.551314459049545,1.0,2.0098734268889973,1.0,67.0,74.90293225480283,25.0,762.0010682383959,1.0,46177.0
alibaba_jvm,sandbox,3.4827586206896552,2.0,4.403240503843657,0.0,35.0,1.3264367816091953,1.0,0.8281426347730133,1.0,9.0,33.11954022988506,12.0,58.35276844367867,1.0,450.0
alibaba_nacos,alibaba_nacos,5.709018435475834,3.0,6.740724141870764,0.0,62.0,1.289237668161435,1.0,0.7001468407560134,1.0,14.0,46.232436472346784,24.0,72.62539897528815,2.0,901.0
alibaba_otter,alibaba_otter,4.613425925925926,3.0,5.38332377046698,0.0,39.0,1.373456790123457,1.0,0.7462891018995857,1.0,7.0,52.594907407407405,21.0,180.05399946427244,1.0,5383.0
alibaba_QLExpress,alibaba_QLExpress,5.866666666666666,3.0,10.93419573043806,0.0,165.0,1.4090909090909092,1.0,0.6424041264027122,1.0,6.0,37.263636363636365,19.0,89.44900677751758,1.0,1227.0
alibaba_Sentinel,alibaba_Sentinel,4.418758256274769,3.0,4.508089759010495,0.0,47.0,1.1803170409511228,1.0,0.6563399928892986,1.0,18.0,36.614266842800525,20.0,48.16127848625283,1.0,604.0
alibaba_spring,ai-alibaba,6.107672876539311,4.0,7.186450267744019,0.0,119.0,1.1679823176507735,1.0,0.4862718691270265,1.0,5.0,49.359962109251654,23.0,78.58373993990323,1.0,1415.0
alibaba_spring,cloud-alibaba,5.810402684563758,5.0,4.829457144251396,0.0,30.0,1.110738255033557,1.0,0.35430432526832173,1.0,4.0,31.731543624161073,14.5,67.24148188194879,2.0,1198.0
alibaba_Tangram,Android,5.2595818815331015,3.0,7.162087781893802,0.0,50.0,1.6777003484320558,1.0,1.1435947765791323,1.0,6.0,42.400696864111495,10.0,96.91243812168692,1.0,816.0
alibaba_transmittable,thread-local,5.587096774193548,5.0,3.7325996246726505,0.0,15.0,1.4322580645161291,1.0,1.0931864234186588,1.0,9.0,44.72258064516129,23.0,66.30052941786538,1.0,574.0
alibaba_UltraViewPager,alibaba_UltraViewPager,5.208333333333333,2.0,6.852350702126063,0.0,25.0,1.375,1.0,0.49453535504684026,1.0,2.0,63.25,13.5,101.1667800777723,1.0,356.0
alibaba_vlayout,alibaba_vlayout,5.314465408805032,3.0,6.714935520751223,0.0,44.0,1.8553459119496856,1.0,1.491904220240838,1.0,7.0,88.31446540880503,13.0,198.98989028339406,1.0,1324.0
alipay_SoloPi,alipay_SoloPi,4.623076923076923,2.0,6.674823868270634,0.0,84.0,1.205982905982906,1.0,0.649641685576834,1.0,7.0,48.14273504273504,13.0,113.16806265387494,1.0,1320.0
allure,framework_allure2,6.059479553903346,4.0,5.638701663019873,0.0,39.0,1.304832713754647,1.0,0.789397364780775,1.0,5.0,29.966542750929367,13.0,39.59037926273262,2.0,291.0
Alluxio_alluxio,Alluxio_alluxio,6.906630245840576,5.0,8.367474419445127,0.0,174.0,1.4834864663521232,1.0,1.4852856576603604,1.0,68.0,62.68909858455426,30.0,120.31342446776428,1.0,3236.0
amirzaidi_Launcher3,amirzaidi_Launcher3,7.240404040404041,3.0,10.898687031356848,0.0,150.0,1.4747474747474747,1.0,0.8643417379183255,1.0,8.0,60.73737373737374,15.0,172.08137526770872,1.0,2868.0
amitshekhariitbhu_Android,Debug-Database,4.147540983606557,4.0,3.8027887379911536,0.0,21.0,1.278688524590164,1.0,0.520613341517599,1.0,3.0,39.22950819672131,11.0,64.37426852467864,2.0,330.0
amitshekhariitbhu_android,interview-questions,0.0,0.0,,0.0,0.0,1.0,1.0,,1.0,1.0,5.0,5.0,,5.0,5.0
amitshekhariitbhu_Fast,Android-Networking,3.219130434782609,2.0,4.596315287827567,0.0,53.0,1.2504347826086957,1.0,1.1261365852080998,1.0,18.0,34.08,11.0,95.99595592527307,1.0,1533.0
amitshekhariitbhu_from,java-to-kotlin,0.5,0.5,0.7071067811865476,0.0,1.0,1.0,1.0,0.0,1.0,1.0,18.5,18.5,23.33452377915607,2.0,35.0
amitshekhariitbhu_RxJava2,Android-Samples,3.6648648648648647,2.0,4.374594156096345,0.0,37.0,1.2540540540540541,1.0,0.4607381805052878,1.0,3.0,21.57837837837838,15.0,24.10203778971648,2.0,188.0
amlcurran_ShowcaseView,amlcurran_ShowcaseView,5.384615384615385,5.0,5.592104667778011,0.0,36.0,1.4,1.0,0.6800735254367721,1.0,4.0,32.09230769230769,17.0,67.47377339495581,1.0,505.0
andkulikov_Transitions,Everywhere,6.870466321243524,5.0,6.074091863720199,0.0,31.0,1.6787564766839378,1.0,1.346451550903035,1.0,11.0,49.145077720207254,13.0,109.534144643725,3.0,1191.0
andOTP_andOTP,andOTP_andOTP,6.108433734939759,3.0,8.453813266453619,0.0,55.0,1.5,1.0,0.983192080250175,1.0,6.0,50.86144578313253,13.0,103.8996547739186,1.0,680.0
andremion_Music,Player,4.40625,3.5,3.6795807527664115,0.0,12.0,1.75,2.0,0.8032193289024988,1.0,4.0,28.9375,19.5,32.10862360297338,2.0,150.0
android,async-http_android-async-http,5.662337662337662,4.0,6.1508496455663035,0.0,50.0,1.7857142857142858,1.0,1.078393174775521,1.0,5.0,49.48051948051948,25.0,76.13131249500456,3.0,666.0
android,hacker_VirtualXposed,3.947006194081211,2.0,5.326070261755585,0.0,61.0,2.792842395044735,2.0,11.858632567217102,1.0,303.0,32.85340674466621,8.0,89.08773098705517,1.0,1267.0
android10_Android,CleanArchitecture,5.142857142857143,4.0,4.670753051268507,0.0,22.0,1.4285714285714286,1.0,0.7051615043752368,1.0,3.0,21.523809523809526,13.0,27.089628741420313,2.0,201.0
androidannotations_androidannotations,androidannotations_androidannotations,5.95742471443406,4.0,6.418629850787938,0.0,91.0,1.6832814122533748,1.0,0.8995268048812524,1.0,10.0,29.906542056074766,11.0,59.29840662145219,1.0,604.0
android_testing,samples,5.5,5.5,3.547161251081838,0.0,14.0,1.3488372093023255,1.0,0.5261948165386281,1.0,3.0,21.5,19.0,15.820872289478858,1.0,76.0
android_views,widgets-samples,4.019736842105263,2.0,4.271374601915869,0.0,25.0,1.730263157894737,1.0,1.1847284023112392,1.0,9.0,48.31578947368421,17.0,81.56275129032922,1.0,639.0
Angel,ML_angel,7.424815983175605,5.0,10.05688054176063,0.0,180.0,1.7392218717139853,2.0,0.8777613820714245,1.0,10.0,107.81598317560463,34.0,504.3831726445494,1.0,10799.0
anggrayudi_android,hidden-api,8.0,7.5,5.477225575051661,2.0,15.0,1.0,1.0,0.0,1.0,1.0,119.5,138.0,89.97221793420455,8.0,194.0
angryip_ipscan,angryip_ipscan,4.986945169712794,3.0,4.8135211844678585,0.0,34.0,1.6657963446475197,1.0,1.630229749743868,1.0,24.0,32.89295039164491,17.0,40.58326748042332,1.0,377.0
ant,media_Ant-Media-Server,5.716568544995795,2.0,9.456683258356234,0.0,96.0,1.3254835996635828,1.0,0.7265050828887061,1.0,6.0,90.35996635828427,19.0,260.8657980480474,1.0,3989.0
AntennaPod_AntennaPod,AntennaPod_AntennaPod,7.420537897310513,5.0,8.938613919649937,0.0,89.0,1.4841075794621026,1.0,0.7825306517770618,1.0,8.0,63.27872860635697,28.0,107.34436771505119,1.0,1484.0
antlr_antlr4,antlr_antlr4,5.7734138972809665,3.0,7.225983967839099,0.0,54.0,1.8353474320241692,1.0,1.1662506160258557,1.0,9.0,61.97432024169184,20.0,114.79834693525966,1.0,1372.0
antoniolg_androidmvp,antoniolg_androidmvp,3.2857142857142856,2.0,3.7709123855878985,0.0,10.0,1.2857142857142858,1.0,0.4688072309384954,1.0,2.0,19.571428571428573,16.0,15.133835172650949,3.0,46.0
apache_beam,apache_beam,7.41647145851313,5.0,8.061773396601374,0.0,140.0,1.53464431019603,1.0,1.3893220517118334,1.0,38.0,44.84274442115645,16.0,97.89335610580399,1.0,3510.0
apache_calcite,apache_calcite,7.658817280453258,5.0,10.227166024763445,0.0,237.0,1.7037889518413598,1.0,2.0977290847451586,1.0,81.0,65.0132790368272,18.0,255.8204861362414,1.0,9609.0
apache_camel,apache_camel,4.845450828543255,3.0,8.62925908985547,0.0,726.0,1.6300295822410351,1.0,2.6152208477185925,1.0,505.0,44.7764015488588,18.0,138.952966464719,1.0,17537.0
apache_cassandra,apache_cassandra,6.82328301588556,5.0,8.031035972659119,0.0,161.0,1.7696198529992888,1.0,1.815237475014375,1.0,65.0,58.785584446376355,23.0,116.69426293974841,1.0,3275.0
apache_dolphinscheduler,apache_dolphinscheduler,6.531622696060715,5.0,6.558678436965303,0.0,79.0,1.3783881460065053,1.0,0.6826079278766076,1.0,7.0,35.20889049512107,14.0,65.67507294660213,1.0,1659.0
apache_doris,apache_doris,8.59504537650233,5.0,19.944473514597085,0.0,1170.0,1.7415992151091488,1.0,1.1790803765268423,1.0,24.0,73.79028697571744,26.0,186.92038582747304,1.0,6244.0
apache_druid,apache_druid,7.867220472968446,5.0,9.236492761754798,0.0,150.0,1.3762979835197964,1.0,1.8078197167501955,1.0,165.0,51.364105312520934,23.0,101.93744028431477,1.0,3323.0
apache_dubbo,apache_dubbo,5.417380660954712,4.0,5.800218092974918,0.0,68.0,1.2880456956344348,1.0,0.6961695233611729,1.0,13.0,51.186658506731945,20.0,101.2851818638043,1.0,2589.0
apache_dubbo,spring-boot-project,7.112359550561798,6.0,4.996449198833814,0.0,20.0,1.1685393258426966,1.0,0.3764654715598937,1.0,2.0,21.43820224719101,14.0,25.754061928602013,2.0,160.0
apache_flink,apache_flink,7.1545133179875045,5.0,8.636791199548211,0.0,176.0,1.6395922393949358,1.0,1.8370537565628775,1.0,93.0,46.582744163104245,19.0,101.64580093046504,1.0,4541.0
apache_flink,cdc,8.315677966101696,5.0,8.994193968127593,0.0,62.0,1.46239406779661,1.0,0.8967142455448048,1.0,16.0,61.14036016949152,30.0,91.33312775214394,1.0,798.0
apache_fory,apache_fory,5.253673627223511,3.0,7.8589931453541455,0.0,125.0,2.119876256767208,1.0,4.357515409261487,1.0,90.0,55.382830626450115,15.0,140.30224864318566,1.0,1921.0
apache_hadoop,apache_hadoop,7.431636478612403,4.0,11.368087451904021,0.0,357.0,1.6109128686932563,1.0,1.4041226332092291,1.0,77.0,76.02430100727223,22.0,219.11470840586995,1.0,19657.0
apache_hbase,apache_hbase,8.171279826464207,5.0,10.890958285323759,0.0,410.0,1.4970932754880695,1.0,1.5949403856575743,1.0,116.0,82.0690672451193,25.0,628.1339952201865,1.0,49088.0
apache_hertzbeat,apache_hertzbeat,7.004470938897168,5.0,6.773636945931782,0.0,55.0,1.2839046199701938,1.0,1.5289481940237442,1.0,52.0,43.87779433681073,16.0,107.37214951919462,2.0,2854.0
apache_hive,apache_hive,6.899769189215735,4.0,12.699991200440556,0.0,850.0,1.4131513038353878,1.0,1.1719631382967708,1.0,47.0,98.55630309875755,31.0,1805.5140152481138,1.0,254130.0
apache_hudi,apache_hudi,9.196444249341528,6.0,10.309110380529688,0.0,111.0,1.579675153643547,1.0,1.016016404703836,1.0,17.0,66.83867427568042,27.0,126.01160578124575,1.0,2253.0
apache_iceberg,apache_iceberg,8.585387323943662,6.0,8.291636569822112,0.0,84.0,1.6784771126760563,1.0,1.6737708709311623,1.0,49.0,68.97975352112677,32.0,107.0933135084647,1.0,1630.0
apache_ignite,apache_ignite,5.62637049693863,3.0,8.881673662293247,0.0,213.0,1.654231335136931,1.0,1.3868307636292805,1.0,59.0,53.66291708196877,15.0,435.22053336844897,1.0,55961.0
apache_incubator,heron,5.6985074626865675,4.0,6.092317775962403,0.0,49.0,1.4662686567164178,1.0,0.9055926655669209,1.0,9.0,42.06865671641791,20.0,59.42659651237961,1.0,523.0
apache_incubator,seata,6.56140350877193,4.0,22.068991242206735,0.0,629.0,1.8171600877192982,1.0,15.083798881487075,1.0,911.0,64.14172149122807,24.0,1097.4438912875062,2.0,66120.0
apache_iotdb,apache_iotdb,8.2313630602604,6.0,14.456080711218691,0.0,501.0,1.6079041364212467,1.0,1.0180836545948038,1.0,18.0,87.08203710104851,34.0,216.2412658153764,1.0,5651.0
apache_jmeter,apache_jmeter,5.494473531122746,4.0,5.965544134531182,0.0,97.0,1.9988365328679465,2.0,1.501647847885909,1.0,12.0,74.09191390343223,34.0,115.34664937182067,1.0,1282.0
apache_kafka,apache_kafka,7.79709802996343,4.0,13.443153734445287,0.0,446.0,1.4364751681019228,1.0,1.0986628943859786,1.0,17.0,79.65836970626401,26.0,215.22388845395366,1.0,6464.0
apache_kylin,apache_kylin,7.797061909758657,5.0,9.65786201343753,0.0,155.0,1.499055613850997,1.0,0.8362140490468496,1.0,15.0,66.69506820566632,22.0,148.86501045569065,1.0,3680.0
apache_logging,log4j2,5.497235961594414,4.0,5.217426911823469,0.0,56.0,1.5132382892057026,1.0,1.4357249285237406,1.0,55.0,48.78120453884201,21.0,96.7996163995643,1.0,2759.0
apache_maven,apache_maven,5.54850136239782,3.0,13.70024128517973,0.0,713.0,1.5534059945504086,1.0,0.8361276277815042,1.0,10.0,44.66675749318801,20.0,90.07306238285034,1.0,1814.0
apache_nifi,apache_nifi,7.254587853594241,4.0,10.77175928074869,0.0,399.0,1.4990368042177837,1.0,0.8785358693540302,1.0,8.0,63.58795498327081,25.0,141.2715739986713,1.0,4545.0
apache_pinot,apache_pinot,7.359206798866856,5.0,8.415383443656296,0.0,134.0,1.5087818696883852,1.0,1.3092701572005516,1.0,32.0,79.10410764872522,33.0,148.7123503637553,1.0,2857.0
apache_pulsar,apache_pulsar,6.87575962187711,4.0,10.07837800682885,0.0,173.0,1.7066846725185685,1.0,3.7402659385061963,1.0,163.0,70.4033760972316,16.0,197.63766448468326,1.0,4345.0
apache_rocketmq,apache_rocketmq,6.881818181818182,3.5,10.484286857713045,0.0,197.0,1.3314685314685315,1.0,0.7531600286393724,1.0,11.0,75.3472027972028,28.0,161.44217155401614,1.0,2578.0
apache_rocketmq,externals,5.749090909090909,4.0,5.901158884307112,0.0,30.0,1.250909090909091,1.0,0.5592202363356255,1.0,4.0,42.89090909090909,25.0,50.709661875866395,1.0,388.0
apache_seatunnel,apache_seatunnel,6.7976915005246585,5.0,7.157355968498695,0.0,66.0,1.3668415529905562,1.0,0.7184098503879576,1.0,13.0,55.147534102833156,18.0,175.74612400134387,1.0,9209.0
apache_shardingsphere,apache_shardingsphere,6.968773897527402,4.0,12.94460103418949,0.0,437.0,1.437675248534285,1.0,0.9430584471493486,1.0,9.0,25.649630384909507,11.0,61.50985954630161,1.0,1737.0
apache_shardingsphere,elasticjob,5.4630872483221475,4.0,5.075925700144097,0.0,35.0,1.1543624161073827,1.0,0.5017593546177506,1.0,4.0,26.151006711409394,13.0,34.94173804790423,1.0,333.0
apache_shenyu,apache_shenyu,5.966295264623955,4.0,5.993888447897104,0.0,50.0,1.2364902506963789,1.0,0.5930355948994239,1.0,5.0,39.66016713091922,23.0,50.78861892917816,1.0,729.0
apache_shiro,apache_shiro,5.0244140625,3.0,5.210372920540539,0.0,39.0,1.7861328125,1.0,1.611348768668303,1.0,11.0,35.86328125,14.0,57.28270906602032,1.0,721.0
apache_skywalking,apache_skywalking,6.124481327800829,4.0,7.041586866422104,0.0,91.0,1.3990318118948823,1.0,0.7405620368544831,1.0,14.0,32.512793914246195,15.0,51.102316390204294,1.0,639.0
apache_storm,apache_storm,5.322014585232452,3.0,6.7560303819464895,0.0,159.0,1.2167274384685507,1.0,0.7382376339620939,1.0,31.0,81.85323609845032,27.0,715.6092450707565,1.0,45902.0
apache_streampark,apache_streampark,7.467023172905526,5.0,7.883259832516117,0.0,62.0,1.2816399286987523,1.0,0.6457289503034497,1.0,6.0,42.27629233511586,20.0,69.03301713528174,1.0,549.0
apache_tomcat,apache_tomcat,4.60539268136101,3.0,5.8375618580885105,0.0,81.0,1.8138240958698908,1.0,1.6707871629504105,1.0,46.0,76.19601968756687,22.0,194.9750809760557,1.0,4796.0
apache_zeppelin,apache_zeppelin,5.731371618414808,3.0,7.249585125373679,0.0,68.0,1.2567631703844329,1.0,0.6602580594310796,1.0,8.0,90.36260085429521,30.0,584.8335535537211,1.0,20211.0
apache_zookeeper,apache_zookeeper,5.671420422133486,3.0,7.093904474034649,0.0,85.0,2.0051340559041644,1.0,3.0059827894608344,1.0,96.0,69.86023958927552,27.0,131.92595292076595,1.0,1903.0
apereo_cas,apereo_cas,9.242545616377392,8.0,7.00020863600679,0.0,84.0,1.4969959946595461,1.0,1.023639519020219,1.0,59.0,25.40954606141522,13.0,38.519888982420156,1.0,765.0
apolloconfig_apollo,apolloconfig_apollo,7.26729986431479,6.0,6.792173197753017,0.0,35.0,1.2645861601085482,1.0,0.7046099163440513,1.0,14.0,45.45318860244233,26.0,54.71647071155798,1.0,365.0
aporter_coursera,android,4.248355263157895,4.0,3.6704210522225216,0.0,41.0,1.5,1.0,0.661982445254684,1.0,5.0,29.875,14.0,82.51208787686208,3.0,1648.0
apple_pkl,apple_pkl,6.295454545454546,4.0,7.9184102492234505,0.0,188.0,4.377764127764128,4.0,15.4616458488384,1.0,360.0,38.486486486486484,12.0,98.50625825295867,1.0,1800.0
arduino_Arduino,arduino_Arduino,4.131111111111111,2.0,6.051608861241207,0.0,70.0,1.768888888888889,1.0,1.9227650633242768,1.0,21.0,57.31777777777778,18.0,136.56565157027828,1.0,1757.0
arimorty_floatingsearchview,arimorty_floatingsearchview,3.5703703703703704,2.0,7.1189685031168155,0.0,68.0,1.1777777777777778,1.0,0.4710525950079052,1.0,3.0,30.88888888888889,7.0,116.2113146459556,2.0,1259.0
aritraroy_UltimateAndroidReference,aritraroy_UltimateAndroidReference,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,22.0,22.0,,22.0,22.0
ArthurHub_Android,Image-Cropper,7.725,4.0,9.418986553356348,0.0,44.0,1.375,1.0,0.5400617248673217,1.0,3.0,116.375,21.0,200.41005239898547,1.0,946.0
AsamK_signal,cli,6.985743380855397,4.0,11.588778897451284,0.0,113.0,1.5763747454175152,1.0,2.1418502143968716,1.0,43.0,54.883910386965375,17.0,128.483242637144,1.0,1430.0
ashishps1_awesome,leetcode-resources,1.1818181818181819,1.0,0.40451991747794525,1.0,2.0,1.0,1.0,0.0,1.0,1.0,32.72727272727273,13.0,31.28287361829443,4.0,87.0
ashishps1_awesome,low-level-design,2.628787878787879,2.0,2.5493519754578253,0.0,17.0,1.1388888888888888,1.0,0.4336104012283127,1.0,4.0,18.4229797979798,13.0,18.479335565509423,1.0,157.0
ashishps1_awesome,system-design-resources,0.8181818181818182,1.0,0.6030226891555273,0.0,2.0,1.0,1.0,0.0,1.0,1.0,30.545454545454547,26.0,12.63616742816932,19.0,60.0
Ashok,Varma_BottomNavigation,7.533333333333333,5.5,7.8156930256544985,0.0,33.0,1.4333333333333333,1.0,0.7279320417946061,1.0,4.0,69.7,34.0,87.09691391658549,5.0,407.0
asLody_VirtualApp,asLody_VirtualApp,3.9408450704225353,2.0,5.276767794315015,0.0,58.0,2.5880281690140845,2.0,11.271084586908147,1.0,303.0,32.83380281690141,8.0,87.02494428866898,1.0,1177.0
AsyncHttpClient_async,http-client,5.804835924006908,4.0,6.443384856369247,0.0,51.0,1.5664939550949915,1.0,0.9577492924264296,1.0,8.0,51.075993091537136,21.0,88.99944263563249,1.0,922.0
Atmosphere_atmosphere,Atmosphere_atmosphere,5.496626180836707,3.0,6.644571200596779,0.0,86.0,1.3076923076923077,1.0,0.8086075400626399,1.0,9.0,49.473684210526315,14.0,135.44910651308126,1.0,2216.0
aurelhubert_ahbottomnavigation,aurelhubert_ahbottomnavigation,5.108695652173913,2.0,7.540198231610404,0.0,42.0,1.173913043478261,1.0,0.38322304651683275,1.0,2.0,50.84782608695652,10.0,151.16730501758704,1.0,1006.0
auth0_java,jwt,5.662790697674419,3.5,5.482829808467369,0.0,20.0,1.627906976744186,1.0,1.3199510831213046,1.0,6.0,103.76744186046511,32.5,175.51320878187016,2.0,948.0
AutoMQ_automq,AutoMQ_automq,7.191853536994908,4.0,12.020140318700728,0.0,453.0,1.4003899902502437,1.0,1.0343063683982185,1.0,17.0,72.46939659841837,25.0,178.46395191981014,1.0,4350.0
awaitility_awaitility,awaitility_awaitility,3.176470588235294,1.0,4.559083450367393,0.0,27.0,1.1941176470588235,1.0,0.5888214969819294,1.0,4.0,32.194117647058825,13.0,51.262094495417216,2.0,352.0
awsdocs_aws,doc-sdk-examples,7.039450089659295,5.0,6.407671290887111,0.0,63.0,1.0400478182904962,1.0,0.3096502079775828,1.0,6.0,48.92169754931261,29.0,61.63434359215049,1.0,586.0
AxonFramework_AxonFramework,AxonFramework_AxonFramework,6.4720480668756535,5.0,6.887198357333882,0.0,85.0,1.284221525600836,1.0,0.7824116637266357,1.0,16.0,37.59639498432602,17.0,60.6380873751388,1.0,706.0
azkaban_azkaban,azkaban_azkaban,6.472330475448168,4.0,8.117783858138615,0.0,92.0,1.3522992985190958,1.0,0.797206862028509,1.0,6.0,73.13873733437256,35.0,121.9709477465526,1.0,1761.0
baidu_uid,generator,2.88,1.0,3.382799629498226,0.0,10.0,1.28,1.0,0.7371114795831993,1.0,4.0,34.92,24.0,32.61252315701235,3.0,106.0
baomidou_dynamic,datasource,5.112359550561798,4.0,4.681827356430045,0.0,22.0,1.1404494382022472,1.0,0.48414852768968464,1.0,4.0,29.814606741573034,21.0,37.0059456226482,2.0,203.0
baomidou_mybatis,plus,5.911708253358925,4.0,9.464320843521488,0.0,225.0,1.3320537428023032,1.0,0.7884306357733313,1.0,15.0,37.49616122840691,14.0,68.4173669791955,1.0,729.0
baoyongzhang_SwipeMenuListView,baoyongzhang_SwipeMenuListView,4.393939393939394,2.0,4.834378152483742,0.0,16.0,1.4545454545454546,1.0,0.753778361444409,1.0,4.0,40.81818181818182,12.0,65.74926546426896,3.0,264.0
